ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
180220251031,180,2025-10-31,2,1,6,7,Mac330_T,"-37.79497059, 144.93530329"
362320251010,36,2025-10-10,23,173,170,343,Que85_T,"-37.81652527, 144.96121062"
17320251001,17,2025-10-01,3,6,5,11,Col15_T,"-37.81362543, 144.97323591"
53520251027,53,2025-10-27,5,5,10,15,Col254_T,"-37.81564191, 144.965499"
3120251028,3,2025-10-28,1,58,44,102,Swa295_T,"-37.81101524, 144.96429485"
50520251003,50,2025-10-03,5,7,4,11,Lyg309_T,"-37.79808192, 144.96721013"
141120251004,14,2025-10-04,11,422,144,566,SanBri_T,"-37.82011242, 144.96291897"
10520251001,10,2025-10-01,5,5,3,8,BouHbr_T,"-37.81876474, 144.94710545"
76820251014,76,2025-10-14,8,94,50,144,KenMac_T,"-37.79453803, 144.93036194"
2121620251007,212,2025-10-07,16,905,554,1459,SouthB_T,"-37.82025374, 144.96501549"
1071220251016,107,2025-10-16,12,198,244,442,280Will_T,"-37.81246271, 144.95690188"
167720251011,167,2025-10-11,7,4,31,35,Lat526_T,"-37.81304149, 144.95155955"
182320251008,18,2025-10-08,23,6,4,10,Col12_T,"-37.81344862, 144.97305353"
1822220251001,182,2025-10-01,22,119,114,233,King163_T,"-37.81627451, 144.95550503"
1821620251013,182,2025-10-13,16,238,169,407,King163_T,"-37.81627451, 144.95550503"
1381520251012,138,2025-10-12,15,5,8,13,EntPark1671_T,"-37.81996544, 144.95981454"
402020251014,40,2025-10-14,20,84,46,130,Spr201_T,"-37.80999341, 144.97227587"
86420251018,86,2025-10-18,4,0,3,3,574Qub_T,"-37.80309992, 144.94908064"
1412120251011,141,2025-10-11,21,112,105,217,474Fl_T,"-37.81997273, 144.95834911"
431720251023,43,2025-10-23,17,340,547,887,UM2_T,"-37.79844526, 144.96411782"
185820251008,185,2025-10-08,8,306,894,1200,Eli197_T,"-37.81374643, 144.96276183"
1621120251030,162,2025-10-30,11,411,580,991,Eli489_T,"-37.80740397, 144.95987909"
210920251008,210,2025-10-08,9,44,42,86,WatCit_T,"-37.8157484, 144.93978108"
180720251028,180,2025-10-28,7,74,17,91,Mac330_T,"-37.79497059, 144.93530329"
131320251018,131,2025-10-18,3,23,53,76,King2_T,"-37.82009057, 144.95758725"
1422220251029,142,2025-10-29,22,0,2,2,Hammer1584_T,"-37.81970749, 144.96795734"
1231720251014,123,2025-10-14,17,64,51,115,BirBridge_T,"-37.81753741, 144.97329734"
1411020251024,141,2025-10-24,10,102,84,186,474Fl_T,"-37.81997273, 144.95834911"
751520251002,75,2025-10-02,15,41,43,84,SprFli_T,"-37.81515276, 144.97467661"
59220251030,59,2025-10-30,2,26,9,35,RMIT_T,"-37.80825648, 144.96304859"
40720251013,40,2025-10-13,7,117,103,220,Spr201_T,"-37.80999341, 144.97227587"
1381220251018,138,2025-10-18,12,3,15,18,EntPark1671_T,"-37.81996544, 144.95981454"
1421920251020,142,2025-10-20,19,269,227,496,Hammer1584_T,"-37.81970749, 144.96795734"
69620251025,69,2025-10-25,6,13,16,29,FLDegC_T,"-37.81687226, 144.96559144"
43820251030,43,2025-10-30,8,139,74,213,UM2_T,"-37.79844526, 144.96411782"
133420251027,133,2025-10-27,4,18,37,55,Spen229_T,"-37.81531435, 144.95227769"
12220251008,1,2025-10-08,22,87,125,212,Bou292_T,"-37.81349441, 144.96515323"
72520251005,72,2025-10-05,5,13,12,25,ACMI_T,"-37.81726338, 144.96872809"
301020251031,30,2025-10-31,10,116,230,346,Lon189_T,"-37.8112185, 144.96656806"
14820251012,14,2025-10-12,8,144,76,220,SanBri_T,"-37.82011242, 144.96291897"
37120251020,37,2025-10-20,1,7,2,9,Lyg260_T,"-37.80107122, 144.96704554"
111920251026,11,2025-10-26,19,72,26,98,WatCit_T,"-37.81564989, 144.93970694"
69020251020,69,2025-10-20,0,0,3,3,FLDegC_T,"-37.81687226, 144.96559144"
81020251029,8,2025-10-29,10,122,174,296,WebBN_T,"-37.82293543, 144.9471751"
421920251009,42,2025-10-09,19,127,202,329,UM1_T,"-37.80008566, 144.96386412"
12120251028,12,2025-10-28,1,0,1,1,NewQ_T,"-37.81457988, 144.94292398"
1302020251015,130,2025-10-15,20,21,10,31,Bou892T,"-37.8204637, 144.94126826"
841820251002,84,2025-10-02,18,909,1566,2475,ElFi_T,"-37.81798049, 144.96503383"
41320251019,41,2025-10-19,3,94,199,293,Swa31,"-37.81668634, 144.96689733"
61220251010,61,2025-10-10,2,23,13,36,RMIT14_T,"-37.80767455, 144.96309114"
1661120251007,166,2025-10-07,11,34,34,68,Spen484_T,"-37.80896733, 144.94931703"
1241720251007,124,2025-10-07,17,7,7,14,BirBridge_T,"-37.81757416, 144.97329934"
451220251031,45,2025-10-31,12,466,788,1254,Swa148_T,"-37.81414075, 144.96609379"
133020251021,133,2025-10-21,0,67,19,86,Spen229_T,"-37.81531435, 144.95227769"
58920251020,58,2025-10-20,9,797,125,922,Bou688_T,"-37.81686075, 144.95358075"
41620251012,4,2025-10-12,16,2062,1392,3454,Swa123_T,"-37.81487988, 144.9660878"
561720251025,56,2025-10-25,17,300,370,670,Lon364_T,"-37.81234775, 144.96153311"
291620251002,29,2025-10-02,16,153,147,300,AG_T,"-37.8199817, 144.96872865"
432220251030,43,2025-10-30,22,43,57,100,UM2_T,"-37.79844526, 144.96411782"
1411020251007,141,2025-10-07,10,106,131,237,474Fl_T,"-37.81997273, 144.95834911"
1671420251026,167,2025-10-26,14,20,19,39,Lat526_T,"-37.81304149, 144.95155955"
361120251021,36,2025-10-21,11,210,164,374,Que85_T,"-37.81652527, 144.96121062"
502320251018,50,2025-10-18,23,143,70,213,Lyg309_T,"-37.79808192, 144.96721013"
471220251011,47,2025-10-11,12,1034,1074,2108,Eli250_T,"-37.81258467, 144.9625775"
133020251004,133,2025-10-04,0,65,33,98,Spen229_T,"-37.81531435, 144.95227769"
1071820251012,107,2025-10-12,18,93,96,189,280Will_T,"-37.81246271, 144.95690188"
211320251009,211,2025-10-09,3,1,2,3,SouthB_T,"-37.82020539, 144.96499384"
92320251021,9,2025-10-21,23,26,21,47,Col700_T,"-37.81982992, 144.95102555"
92220251021,9,2025-10-21,22,40,44,84,Col700_T,"-37.81982992, 144.95102555"
25420251024,25,2025-10-24,4,6,8,14,MCEC_T,"-37.82401776, 144.95604426"
54620251028,54,2025-10-28,6,18,12,30,Swa607_T,"-37.804024, 144.96308399"
69320251014,69,2025-10-14,3,1,2,3,FLDegC_T,"-37.81687226, 144.96559144"
47520251015,47,2025-10-15,5,15,57,72,Eli250_T,"-37.81258467, 144.9625775"
1841220251002,184,2025-10-02,12,1270,1200,2470,Eli124_T,"-37.81512416, 144.96371988"
11420251001,11,2025-10-01,4,0,2,2,WatCit_T,"-37.81564989, 144.93970694"
72420251031,72,2025-10-31,4,1,3,4,ACMI_T,"-37.81726338, 144.96872809"
182120251030,18,2025-10-30,21,27,17,44,Col12_T,"-37.81344862, 144.97305353"
1091020251012,109,2025-10-12,10,43,45,88,LatWill_T,"-37.81193681, 144.95621105"
751420251028,75,2025-10-28,14,74,81,155,SprFli_T,"-37.81515276, 144.97467661"
1841220251019,184,2025-10-19,12,956,972,1928,Eli124_T,"-37.81512416, 144.96371988"
422320251005,42,2025-10-05,23,13,20,33,UM1_T,"-37.80008566, 144.96386412"
1071520251029,107,2025-10-29,15,133,131,264,280Will_T,"-37.81246271, 144.95690188"
1321820251019,132,2025-10-19,18,109,160,269,King335_T,"-37.81267639, 144.95386444"
211720251011,211,2025-10-11,7,103,154,257,SouthB_T,"-37.82020539, 144.96499384"
611520251030,61,2025-10-30,15,425,625,1050,RMIT14_T,"-37.80767455, 144.96309114"
81620251025,8,2025-10-25,16,255,171,426,WebBN_T,"-37.82293543, 144.9471751"
143120251024,143,2025-10-24,1,44,17,61,Spencer_T,"-37.821728, 144.95557015"
791920251006,79,2025-10-06,19,179,227,406,FliSS_T,"-37.81794046, 144.96616678"
1641820251029,164,2025-10-29,18,95,116,211,Lat526_T,"-37.813005, 144.95160411"
3420251022,3,2025-10-22,4,24,20,44,Swa295_T,"-37.81101524, 144.96429485"
1321520251017,132,2025-10-17,15,160,148,308,King335_T,"-37.81267639, 144.95386444"
72520251022,72,2025-10-22,5,10,11,21,ACMI_T,"-37.81726338, 144.96872809"
30820251017,30,2025-10-17,8,67,84,151,Lon189_T,"-37.8112185, 144.96656806"
62420251021,62,2025-10-21,4,7,10,17,Lat224_T,"-37.80996494, 144.96216521"
86720251012,86,2025-10-12,7,5,5,10,574Qub_T,"-37.80309992, 144.94908064"
182120251001,182,2025-10-01,1,23,22,45,King163_T,"-37.81627451, 144.95550503"
180920251031,180,2025-10-31,9,46,27,73,Mac330_T,"-37.79497059, 144.93530329"
1352220251009,135,2025-10-09,22,107,198,305,Spen161_T,"-37.8172861, 144.95319102"
211420251001,21,2025-10-01,14,320,403,723,Bourke155_T,"-37.81267313, 144.96788288"
661420251028,66,2025-10-28,14,1220,1190,2410,QVN_T,"-37.81057846, 144.96444294"
61420251006,6,2025-10-06,14,227,132,359,FliS_T,"-37.81907439, 144.96557866"
47520251030,47,2025-10-30,5,15,63,78,Eli250_T,"-37.81258467, 144.9625775"
1361420251007,136,2025-10-07,14,62,42,104,BirFed1120_T,"-37.8184141, 144.97357915"
481920251021,48,2025-10-21,19,192,280,472,QVMQ_T,"-37.80631581, 144.95866697"
1611720251002,161,2025-10-02,17,193,141,334,BirArt1109_T,"-37.81851276, 144.97131336"
391820251013,39,2025-10-13,18,73,42,115,AlfPl_T,"-37.81379749, 144.96995745"
2102220251011,210,2025-10-11,22,2,18,20,WatCit_T,"-37.8157484, 144.93978108"
1822020251009,182,2025-10-09,20,332,243,575,King163_T,"-37.81627451, 144.95550503"
29320251027,29,2025-10-27,3,1,0,1,AG_T,"-37.8199817, 144.96872865"
1841720251029,184,2025-10-29,17,1127,1152,2279,Eli124_T,"-37.81512416, 144.96371988"
62620251020,62,2025-10-20,6,35,15,50,Lat224_T,"-37.80996494, 144.96216521"
111120251014,11,2025-10-14,11,23,35,58,WatCit_T,"-37.81564989, 144.93970694"
771120251018,77,2025-10-18,11,1046,780,1826,HarEsP_T,"-37.81441438, 144.94433026"
140620251012,140,2025-10-12,6,10,1,11,Boyd2837_T,"-37.82590962, 144.96185972"
46820251020,46,2025-10-20,8,110,21,131,Pel147_T,"-37.80240719, 144.9615673"
81320251006,8,2025-10-06,13,277,314,591,WebBN_T,"-37.82293543, 144.9471751"
133920251024,133,2025-10-24,9,375,426,801,Spen229_T,"-37.81531435, 144.95227769"
1621220251002,162,2025-10-02,12,639,863,1502,Eli489_T,"-37.80740397, 144.95987909"
1311520251011,131,2025-10-11,15,190,126,316,King2_T,"-37.82009057, 144.95758725"
56420251024,56,2025-10-24,4,2,1,3,Lon364_T,"-37.81234775, 144.96153311"
47620251008,47,2025-10-08,6,53,183,236,Eli250_T,"-37.81258467, 144.9625775"
21220251006,21,2025-10-06,2,6,10,16,Bourke155_T,"-37.81267313, 144.96788288"
166920251023,166,2025-10-23,9,30,55,85,Spen484_T,"-37.80896733, 144.94931703"
17520251021,17,2025-10-21,5,75,18,93,Col15_T,"-37.81362543, 144.97323591"
141420251002,141,2025-10-02,4,8,3,11,474Fl_T,"-37.81997273, 144.95834911"
107620251030,107,2025-10-30,6,18,28,46,280Will_T,"-37.81246271, 144.95690188"
512220251005,51,2025-10-05,22,34,29,63,Fra118_T,"-37.80841815, 144.95906316"
491020251026,49,2025-10-26,10,352,410,762,Eli501_T,"-37.80730068, 144.95956055"
1301120251003,130,2025-10-03,11,68,37,105,Bou892T,"-37.8204637, 144.94126826"
861720251002,86,2025-10-02,17,47,63,110,574Qub_T,"-37.80309992, 144.94908064"
861520251020,86,2025-10-20,15,53,73,126,574Qub_T,"-37.80309992, 144.94908064"
761220251016,76,2025-10-16,12,71,52,123,KenMac_T,"-37.79453803, 144.93036194"
180520251008,180,2025-10-08,5,1,2,3,Mac330_T,"-37.79497059, 144.93530329"
84120251025,84,2025-10-25,1,116,150,266,ElFi_T,"-37.81798049, 144.96503383"
141320251018,14,2025-10-18,13,415,165,580,SanBri_T,"-37.82011242, 144.96291897"
165420251020,165,2025-10-20,4,1,0,1,Spen475_T,"-37.80953359, 144.94939004"
53220251018,53,2025-10-18,2,5,6,11,Col254_T,"-37.81564191, 144.965499"
59120251018,59,2025-10-18,1,139,60,199,RMIT_T,"-37.80825648, 144.96304859"
10420251027,10,2025-10-27,4,2,0,2,BouHbr_T,"-37.81876474, 144.94710545"
521420251005,52,2025-10-05,14,353,320,673,Eli263_T,"-37.81252157, 144.9619401"
71120251010,71,2025-10-10,1,2,2,4,WestWP_T,"-37.81235775, 144.97136962"
212320251013,21,2025-10-13,23,33,39,72,Bourke155_T,"-37.81267313, 144.96788288"
211320251023,21,2025-10-23,13,383,396,779,Bourke155_T,"-37.81267313, 144.96788288"
491920251029,49,2025-10-29,19,283,267,550,Eli501_T,"-37.80730068, 144.95956055"
36820251010,36,2025-10-10,8,185,134,319,Que85_T,"-37.81652527, 144.96121062"
122020251019,12,2025-10-19,20,72,99,171,NewQ_T,"-37.81457988, 144.94292398"
691720251023,69,2025-10-23,17,183,324,507,FLDegC_T,"-37.81687226, 144.96559144"
21820251013,21,2025-10-13,8,81,86,167,Bourke155_T,"-37.81267313, 144.96788288"
133520251001,133,2025-10-01,5,65,72,137,Spen229_T,"-37.81531435, 144.95227769"
1391520251022,139,2025-10-22,15,74,39,113,Signal1647_T,"-37.81959923, 144.9632832"
131520251017,131,2025-10-17,5,8,21,29,King2_T,"-37.82009057, 144.95758725"
502020251024,50,2025-10-24,20,268,281,549,Lyg309_T,"-37.79808192, 144.96721013"
1611120251005,161,2025-10-05,11,360,147,507,BirArt1109_T,"-37.81851276, 144.97131336"
412320251031,41,2025-10-31,23,1417,1099,2516,Swa31,"-37.81668634, 144.96689733"
2091820251018,209,2025-10-18,18,737,782,1519,FliS_T,"-37.81909037, 144.96549709"
8020251005,8,2025-10-05,0,7,3,10,WebBN_T,"-37.82293543, 144.9471751"
6120251016,6,2025-10-16,1,5,1,6,FliS_T,"-37.81907439, 144.96557866"
1662120251003,166,2025-10-03,21,8,11,19,Spen484_T,"-37.80896733, 144.94931703"
671920251001,67,2025-10-01,19,224,327,551,FLDegS_T,"-37.81688755, 144.96562569"
861220251026,86,2025-10-26,12,17,15,32,574Qub_T,"-37.80309992, 144.94908064"
27220251018,27,2025-10-18,2,53,15,68,Vic_T,"-37.80606888, 144.95644692"
32020251015,3,2025-10-15,20,892,850,1742,Swa295_T,"-37.81101524, 144.96429485"
1342220251001,134,2025-10-01,22,179,176,355,Spen201_T,"-37.81694221, 144.95303935"
12720251018,12,2025-10-18,7,65,43,108,NewQ_T,"-37.81457988, 144.94292398"
252320251026,25,2025-10-26,23,95,61,156,MCEC_T,"-37.82401776, 144.95604426"
49420251023,49,2025-10-23,4,13,10,23,Eli501_T,"-37.80730068, 144.95956055"
77020251012,77,2025-10-12,0,25,13,38,HarEsP_T,"-37.81441438, 144.94433026"
37320251019,37,2025-10-19,3,8,13,21,Lyg260_T,"-37.80107122, 144.96704554"
25320251014,25,2025-10-14,3,4,5,9,MCEC_T,"-37.82401776, 144.95604426"
1372320251027,137,2025-10-27,23,5,1,6,BouHbr2353_T,"-37.81894815, 144.94612292"
56720251018,56,2025-10-18,7,34,20,54,Lon364_T,"-37.81234775, 144.96153311"
1422220251014,142,2025-10-14,22,2,1,3,Hammer1584_T,"-37.81970749, 144.96795734"
431320251021,43,2025-10-21,13,292,325,617,UM2_T,"-37.79844526, 144.96411782"
1672020251012,167,2025-10-12,20,5,11,16,Lat526_T,"-37.81304149, 144.95155955"
1611320251019,161,2025-10-19,13,304,177,481,BirArt1109_T,"-37.81851276, 144.97131336"
81820251028,8,2025-10-28,18,191,253,444,WebBN_T,"-37.82293543, 144.9471751"
51120251004,5,2025-10-04,11,962,1585,2547,PriNW_T,"-37.81874249, 144.96787656"
272320251008,27,2025-10-08,23,78,25,103,Vic_T,"-37.80606888, 144.95644692"
68120251022,68,2025-10-22,1,1,0,1,FLDegN_T,"-37.8168479, 144.96559789"
112320251003,11,2025-10-03,23,18,15,33,WatCit_T,"-37.81564989, 144.93970694"
164720251021,164,2025-10-21,7,41,61,102,Lat526_T,"-37.813005, 144.95160411"
31720251028,31,2025-10-28,7,30,35,65,Lyg161_T,"-37.80169681, 144.96658911"
81220251017,8,2025-10-17,12,208,384,592,WebBN_T,"-37.82293543, 144.9471751"
592020251024,59,2025-10-24,20,693,537,1230,RMIT_T,"-37.80825648, 144.96304859"
401920251029,40,2025-10-29,19,94,88,182,Spr201_T,"-37.80999341, 144.97227587"
242120251023,24,2025-10-23,21,269,434,703,Col620_T,"-37.81887963, 144.95449198"
71620251005,71,2025-10-05,6,0,2,2,WestWP_T,"-37.81235775, 144.97136962"
402220251023,40,2025-10-23,22,80,33,113,Spr201_T,"-37.80999341, 144.97227587"
22120251023,2,2025-10-23,21,140,221,361,Bou283_T,"-37.81380668, 144.96516718"
63520251018,63,2025-10-18,5,7,17,24,Bou231_T,"-37.81333081, 144.96675571"
18420251002,18,2025-10-02,4,2,0,2,Col12_T,"-37.81344862, 144.97305353"
30020251005,30,2025-10-05,0,427,411,838,Lon189_T,"-37.8112185, 144.96656806"
1841520251013,184,2025-10-13,15,968,1045,2013,Eli124_T,"-37.81512416, 144.96371988"
184620251031,184,2025-10-31,6,47,56,103,Eli124_T,"-37.81512416, 144.96371988"
11820251006,1,2025-10-06,18,1075,648,1723,Bou292_T,"-37.81349441, 144.96515323"
271920251031,27,2025-10-31,19,88,114,202,Vic_T,"-37.80606888, 144.95644692"
164720251004,164,2025-10-04,7,29,29,58,Lat526_T,"-37.813005, 144.95160411"
134720251027,134,2025-10-27,7,282,261,543,Spen201_T,"-37.81694221, 144.95303935"
1241720251024,124,2025-10-24,17,2,7,9,BirBridge_T,"-37.81757416, 144.97329934"
2091920251009,209,2025-10-09,19,637,509,1146,FliS_T,"-37.81909037, 144.96549709"
631620251007,63,2025-10-07,16,354,455,809,Bou231_T,"-37.81333081, 144.96675571"
1172320251007,117,2025-10-07,23,39,21,60,Fli114F_T,"-37.81629332, 144.97090877"
82220251011,8,2025-10-11,22,6,7,13,WebBN_T,"-37.82293543, 144.9471751"
101620251007,10,2025-10-07,16,228,57,285,BouHbr_T,"-37.81876474, 144.94710545"
5220251018,5,2025-10-18,2,54,77,131,PriNW_T,"-37.81874249, 144.96787656"
46120251003,46,2025-10-03,1,0,3,3,Pel147_T,"-37.80240719, 144.9615673"
371320251026,37,2025-10-26,13,52,29,81,Lyg260_T,"-37.80107122, 144.96704554"
121320251021,12,2025-10-21,13,266,205,471,NewQ_T,"-37.81457988, 144.94292398"
231820251008,23,2025-10-08,18,195,338,533,Col623_T,"-37.81909256, 144.95452748"
202120251010,20,2025-10-10,21,348,625,973,LtB170_T,"-37.81172914, 144.9682466"
701520251030,70,2025-10-30,15,166,143,309,Errol20_T,"-37.80456984, 144.94946228"
82020251002,8,2025-10-02,20,17,25,42,WebBN_T,"-37.82293543, 144.9471751"
251420251031,25,2025-10-31,14,706,868,1574,MCEC_T,"-37.82401776, 144.95604426"
37020251010,37,2025-10-10,0,16,17,33,Lyg260_T,"-37.80107122, 144.96704554"
212220251013,21,2025-10-13,22,41,70,111,Bourke155_T,"-37.81267313, 144.96788288"
1851820251021,185,2025-10-21,18,846,616,1462,Eli197_T,"-37.81374643, 144.96276183"
2102020251002,210,2025-10-02,20,13,23,36,WatCit_T,"-37.8157484, 144.93978108"
481320251008,48,2025-10-08,13,336,361,697,QVMQ_T,"-37.80631581, 144.95866697"
692320251030,69,2025-10-30,23,1,2,3,FLDegC_T,"-37.81687226, 144.96559144"
31720251006,3,2025-10-06,17,1077,1288,2365,Swa295_T,"-37.81101524, 144.96429485"
631920251001,63,2025-10-01,19,233,354,587,Bou231_T,"-37.81333081, 144.96675571"
1071820251027,107,2025-10-27,18,126,122,248,280Will_T,"-37.81246271, 144.95690188"
118020251024,118,2025-10-24,0,0,4,4,Fli114C_T,"-37.81632783, 144.97090512"
631220251001,63,2025-10-01,12,630,719,1349,Bou231_T,"-37.81333081, 144.96675571"
21420251011,21,2025-10-11,4,8,22,30,Bourke155_T,"-37.81267313, 144.96788288"
1672320251004,167,2025-10-04,23,10,25,35,Lat526_T,"-37.81304149, 144.95155955"
165320251025,165,2025-10-25,3,7,0,7,Spen475_T,"-37.80953359, 144.94939004"
25620251006,25,2025-10-06,6,57,108,165,MCEC_T,"-37.82401776, 144.95604426"
112120251010,11,2025-10-10,21,50,43,93,WatCit_T,"-37.81564989, 144.93970694"
109620251010,109,2025-10-10,6,13,63,76,LatWill_T,"-37.81193681, 144.95621105"
1661620251023,166,2025-10-23,16,66,75,141,Spen484_T,"-37.80896733, 144.94931703"
165520251009,165,2025-10-09,5,0,2,2,Spen475_T,"-37.80953359, 144.94939004"
862120251027,86,2025-10-27,21,6,18,24,574Qub_T,"-37.80309992, 144.94908064"
9820251025,9,2025-10-25,8,26,32,58,Col700_T,"-37.81982992, 144.95102555"
2820251018,2,2025-10-18,8,68,101,169,Bou283_T,"-37.81380668, 144.96516718"
25020251020,25,2025-10-20,0,13,14,27,MCEC_T,"-37.82401776, 144.95604426"
130620251002,130,2025-10-02,6,52,4,56,Bou892T,"-37.8204637, 144.94126826"
164720251006,164,2025-10-06,7,54,58,112,Lat526_T,"-37.813005, 144.95160411"
44020251030,44,2025-10-30,0,6,3,9,UM3_T,"-37.79698741, 144.96441306"
872320251030,87,2025-10-30,23,7,12,19,Errol23_T,"-37.80454949, 144.94921863"
1661920251017,166,2025-10-17,19,67,58,125,Spen484_T,"-37.80896733, 144.94931703"
1332020251020,133,2025-10-20,20,483,295,778,Spen229_T,"-37.81531435, 144.95227769"
231320251003,23,2025-10-03,13,278,412,690,Col623_T,"-37.81909256, 144.95452748"
1181220251015,118,2025-10-15,12,11,18,29,Fli114C_T,"-37.81632783, 144.97090512"
212020251004,21,2025-10-04,20,347,440,787,Bourke155_T,"-37.81267313, 144.96788288"
1811820251004,181,2025-10-04,18,1081,1112,2193,Eli368_T,"-37.81009465, 144.96143149"
1072320251014,107,2025-10-14,23,37,27,64,280Will_T,"-37.81246271, 144.95690188"
1322220251004,132,2025-10-04,22,84,93,177,King335_T,"-37.81267639, 144.95386444"
1332220251029,133,2025-10-29,22,492,378,870,Spen229_T,"-37.81531435, 144.95227769"
1672120251026,167,2025-10-26,21,4,8,12,Lat526_T,"-37.81304149, 144.95155955"
762120251002,76,2025-10-02,21,3,4,7,KenMac_T,"-37.79453803, 144.93036194"
791620251014,79,2025-10-14,16,420,432,852,FliSS_T,"-37.81794046, 144.96616678"
671820251027,67,2025-10-27,18,243,497,740,FLDegS_T,"-37.81688755, 144.96562569"
1322020251014,132,2025-10-14,20,120,124,244,King335_T,"-37.81267639, 144.95386444"
702320251004,70,2025-10-04,23,12,26,38,Errol20_T,"-37.80456984, 144.94946228"
702020251027,70,2025-10-27,20,65,77,142,Errol20_T,"-37.80456984, 144.94946228"
541620251022,54,2025-10-22,16,101,200,301,Swa607_T,"-37.804024, 144.96308399"
182820251018,182,2025-10-18,8,61,75,136,King163_T,"-37.81627451, 144.95550503"
44620251018,44,2025-10-18,6,5,8,13,UM3_T,"-37.79698741, 144.96441306"
71820251008,71,2025-10-08,8,22,15,37,WestWP_T,"-37.81235775, 144.97136962"
851420251002,85,2025-10-02,14,61,56,117,488Mac_T,"-37.79432415, 144.92973378"
871720251010,87,2025-10-10,17,149,140,289,Errol23_T,"-37.80454949, 144.94921863"
1351020251012,135,2025-10-12,10,321,531,852,Spen161_T,"-37.8172861, 144.95319102"
202220251003,20,2025-10-03,22,258,727,985,LtB170_T,"-37.81172914, 144.9682466"
136020251009,136,2025-10-09,0,1,0,1,BirFed1120_T,"-37.8184141, 144.97357915"
181320251031,18,2025-10-31,13,153,113,266,Col12_T,"-37.81344862, 144.97305353"
242220251018,24,2025-10-18,22,473,367,840,Col620_T,"-37.81887963, 144.95449198"
672120251017,67,2025-10-17,21,241,404,645,FLDegS_T,"-37.81688755, 144.96562569"
6320251002,6,2025-10-02,3,2,0,2,FliS_T,"-37.81907439, 144.96557866"
311420251013,31,2025-10-13,14,141,120,261,Lyg161_T,"-37.80169681, 144.96658911"
107920251009,107,2025-10-09,9,149,181,330,280Will_T,"-37.81246271, 144.95690188"
451620251007,45,2025-10-07,16,389,869,1258,Swa148_T,"-37.81414075, 144.96609379"
